Event id,Event name,Taxon,Type,Level-Placed
1761,L_501,501,1,1314.3402
1762,L_502,502,1,1314.3402
709,F_495,495,0,1314.3518
1576,L_212,212,1,1314.3518
1695,L_412,412,1,1314.3518
1752,L_491,491,1,1314.3518
1708,L_427,427,1,1314.7869
1758,L_498,498,1,1314.7869
1706,L_425,425,1,1315.1487
1742,L_478,478,1,1315.1487
1666,L_380,380,1,1315.3128
732,F_533,533,0,1315.7961
1722,L_447,447,1,1315.7961
746,F_553,553,0,1318.6284
1681,L_398,398,1,1318.6284
1709,L_428,428,1,1318.6284
1734,L_460,460,1,1318.6284
689,F_461,461,0,1322.3333
719,F_511,511,0,1322.3333
728,F_526,526,0,1322.3333
737,F_540,540,0,1338.2516
1626,L_300,300,1,1338.2516
726,F_524,524,0,1339.5176
739,F_545,545,0,1339.5176
741,F_547,547,0,1339.5176
1748,L_487,487,1,1339.5176
1772,L_524,524,1,1339.8107
692,F_469,469,0,1341.0741
738,F_543,543,0,1341.0741
1597,L_248,248,1,1341.0741
1754,L_494,494,1,1341.0741
1755,L_495,495,1,1341.0741
1792,L_553,553,1,1341.0741
714,F_500,500,0,1359.3848
727,F_525,525,0,1359.4647
1670,L_386,386,1,1359.7261
707,F_492,492,0,1360.4426
700,F_482,482,0,1360.5060
734,F_537,537,0,1360.5060
736,F_539,539,0,1360.5060
742,F_548,548,0,1360.5060
730,F_530,530,0,1361.0081
1765,L_511,511,1,1361.0081
1703,L_422,422,1,1361.0712
1710,L_431,431,1,1361.0712
713,F_499,499,0,1361.3299
1565,L_194,194,1,1361.3299
1669,L_385,385,1,1361.3299
1736,L_462,462,1,1361.3299
1769,L_517,517,1,1361.3299
1782,L_539,539,1,1361.3299
1785,L_545,545,1,1361.3299
1788,L_548,548,1,1361.3299
683,F_453,453,0,1362.0597
1741,L_477,477,1,1362.0597
729,F_527,527,0,1363.0967
1735,L_461,461,1,1363.1021
1776,L_530,530,1,1363.1021
1778,L_533,533,1,1363.1021
725,F_523,523,0,1366.2029
733,F_534,534,0,1366.2029
735,F_538,538,0,1366.2029
1763,L_504,504,1,1366.3676
769,F_583,583,0,1367.2509
1746,L_482,482,1,1367.6366
1775,L_527,527,1,1368.8679
745,F_551,551,0,1368.8704
771,F_585,585,0,1368.8704
1759,L_499,499,1,1368.8704
672,F_441,441,0,1375.4284
754,F_565,565,0,1375.4284
1729,L_453,453,1,1375.4284
1738,L_469,469,1,1375.4284
779,F_594,594,0,1378.9994
751,F_562,562,0,1384.1796
753,F_564,564,0,1384.1796
780,F_595,595,0,1384.1796
757,F_569,569,0,1384.3326
777,F_592,592,0,1384.3326
1676,L_393,393,1,1384.3326
748,F_555,555,0,1385.5319
1745,L_481,481,1,1385.5319
1747,L_485,485,1,1385.5319
1756,L_496,496,1,1385.5319
1757,L_497,497,1,1385.5319
1764,L_507,507,1,1385.5319
1803,L_569,569,1,1385.5319
1768,L_516,516,1,1385.7430
1800,L_565,565,1,1385.7430
1718,L_441,441,1,1386.6789
1774,L_526,526,1,1386.6789
1784,L_543,543,1,1386.6789
752,F_563,563,0,1392.8463
720,F_512,512,0,1392.8809
743,F_549,549,0,1392.8809
758,F_570,570,0,1392.8809
770,F_584,584,0,1392.8809
1750,L_489,489,1,1392.8809
744,F_550,550,0,1394.1926
760,F_572,572,0,1394.1926
763,F_576,576,0,1394.1926
764,F_579,579,0,1394.1926
1743,L_479,479,1,1394.1926
1804,L_570,570,1,1394.4606
755,F_566,566,0,1400.4907
747,F_554,554,0,1400.6617
1744,L_480,480,1,1401.7349
1789,L_549,549,1,1401.7349
784,F_599,599,0,1404.8130
766,F_580,580,0,1406.6519
773,F_588,588,0,1408.6279
774,F_589,589,0,1408.6279
740,F_546,546,0,1409.1068
776,F_591,591,0,1409.1318
783,F_598,598,0,1409.1318
796,F_617,617,0,1409.1318
1817,L_585,585,1,1409.2131
787,F_605,605,0,1411.8307
762,F_575,575,0,1412.9981
790,F_609,609,0,1412.9981
1794,L_555,555,1,1413.1527
789,F_607,607,0,1413.1542
1753,L_492,492,1,1413.1542
782,F_597,597,0,1413.2701
788,F_606,606,0,1413.2701
795,F_616,616,0,1413.2701
1787,L_547,547,1,1413.2701
1801,L_566,566,1,1413.2701
1809,L_576,576,1,1413.2701
1822,L_591,591,1,1413.2701
1842,L_617,617,1,1413.2701
1825,L_594,594,1,1413.2876
768,F_582,582,0,1413.8392
772,F_586,586,0,1413.8392
1815,L_583,583,1,1413.8392
781,F_596,596,0,1415.0240
786,F_602,602,0,1415.0240
792,F_612,612,0,1415.0514
1818,L_586,586,1,1415.0514
793,F_613,613,0,1415.0985
1835,L_607,607,1,1415.3507
816,F_647,647,0,1423.5481
794,F_615,615,0,1425.8343
721,F_515,515,0,1426.0773
756,F_568,568,0,1426.0773
1771,L_523,523,1,1426.0773
1779,L_534,534,1,1426.0773
