Event id,Event name,Taxon,Type,Level-Placed
1719,L_443,443,1,1289.7182
654,F_419,419,0,1290.8219
691,F_466,466,0,1290.8219
702,F_487,487,0,1290.8219
1700,L_419,419,1,1291.8255
703,F_488,488,0,1291.8277
710,F_496,496,0,1291.8277
717,F_504,504,0,1291.8277
1638,L_328,328,1,1291.8277
1675,L_392,392,1,1291.8277
722,F_516,516,0,1293.5045
711,F_497,497,0,1295.8442
718,F_507,507,0,1295.8442
697,F_479,479,0,1305.2123
698,F_480,480,0,1305.4789
706,F_491,491,0,1305.4789
723,F_517,517,0,1306.1024
1737,L_466,466,1,1306.1024
663,F_428,428,0,1306.4903
699,F_481,481,0,1306.4903
712,F_498,498,0,1306.4903
716,F_502,502,0,1306.4903
1650,L_351,351,1,1306.4903
1677,L_394,394,1,1306.4903
701,F_485,485,0,1308.0111
704,F_489,489,0,1308.0111
708,F_494,494,0,1308.0111
715,F_501,501,0,1308.0111
724,F_518,518,0,1308.0111
1749,L_488,488,1,1308.0111
709,F_495,495,0,1308.3798
1740,L_476,476,1,1308.3798
1761,L_501,501,1,1308.3798
1762,L_502,502,1,1308.3798
1652,L_355,355,1,1308.8149
1752,L_491,491,1,1308.8149
1758,L_498,498,1,1308.8149
1576,L_212,212,1,1308.8264
1708,L_427,427,1,1308.8264
1695,L_412,412,1,1309.1882
1706,L_425,425,1,1309.1882
1754,L_494,494,1,1309.3499
1727,L_451,451,1,1312.1350
1734,L_460,460,1,1312.1350
739,F_545,545,0,1313.4079
1709,L_428,428,1,1313.4079
1722,L_447,447,1,1313.4079
1666,L_380,380,1,1313.4094
726,F_524,524,0,1317.5654
728,F_526,526,0,1317.5654
732,F_533,533,0,1318.3396
689,F_461,461,0,1334.7877
737,F_540,540,0,1334.7877
741,F_547,547,0,1334.7877
746,F_553,553,0,1334.7877
1748,L_487,487,1,1334.7877
719,F_511,511,0,1335.0800
1681,L_398,398,1,1335.0800
1755,L_495,495,1,1335.0800
1772,L_524,524,1,1335.0800
1792,L_553,553,1,1335.0800
727,F_525,525,0,1335.1602
1626,L_300,300,1,1335.1602
1735,L_461,461,1,1335.1602
692,F_469,469,0,1352.5419
714,F_500,500,0,1352.5419
734,F_537,537,0,1352.6044
736,F_539,539,0,1352.6044
683,F_453,453,0,1353.0994
700,F_482,482,0,1353.0994
730,F_530,530,0,1353.0994
738,F_543,543,0,1353.0994
1738,L_469,469,1,1353.0994
1765,L_511,511,1,1353.0994
1782,L_539,539,1,1353.0994
707,F_492,492,0,1353.2262
742,F_548,548,0,1353.2262
1669,L_385,385,1,1353.2262
1769,L_517,517,1,1353.2262
1736,L_462,462,1,1353.2872
672,F_441,441,0,1353.4189
1565,L_194,194,1,1353.4189
1776,L_530,530,1,1353.4189
1785,L_545,545,1,1353.4189
1788,L_548,548,1,1353.4189
1741,L_477,477,1,1354.4011
1597,L_248,248,1,1355.5709
1670,L_386,386,1,1355.5709
1703,L_422,422,1,1355.5709
1710,L_431,431,1,1355.5709
757,F_569,569,0,1356.4869
729,F_527,527,0,1357.5212
780,F_595,595,0,1357.5266
1778,L_533,533,1,1357.5266
713,F_499,499,0,1360.5423
725,F_523,523,0,1360.5423
733,F_534,534,0,1360.5423
735,F_538,538,0,1360.5423
1759,L_499,499,1,1360.9246
1746,L_482,482,1,1361.0889
1763,L_504,504,1,1361.0889
751,F_562,562,0,1371.0525
753,F_564,564,0,1371.0525
769,F_583,583,0,1371.0525
1729,L_453,453,1,1371.0525
745,F_551,551,0,1371.0550
754,F_565,565,0,1371.0550
771,F_585,585,0,1371.0550
779,F_594,594,0,1371.0550
1775,L_527,527,1,1371.0550
777,F_592,592,0,1371.2078
1718,L_441,441,1,1371.2078
1745,L_481,481,1,1372.4071
1756,L_496,496,1,1372.4071
1757,L_497,497,1,1372.4071
1784,L_543,543,1,1372.4071
1800,L_565,565,1,1372.4071
1803,L_569,569,1,1372.4071
1676,L_393,393,1,1373.3430
1764,L_507,507,1,1373.3430
1774,L_526,526,1,1373.3430
743,F_549,549,0,1373.3769
1747,L_485,485,1,1373.3769
748,F_555,555,0,1374.6773
760,F_572,572,0,1374.6773
758,F_570,570,0,1375.1639
720,F_512,512,0,1375.3789
1768,L_516,516,1,1375.3789
1789,L_549,549,1,1376.0218
744,F_550,550,0,1381.6267
752,F_563,563,0,1381.6267
764,F_579,579,0,1381.6267
770,F_584,584,0,1381.6267
796,F_617,617,0,1381.6267
1743,L_479,479,1,1381.6267
1804,L_570,570,1,1381.8947
747,F_554,554,0,1382.0656
1744,L_480,480,1,1382.5055
1750,L_489,489,1,1382.5055
763,F_576,576,0,1385.5654
774,F_589,589,0,1385.5654
784,F_599,599,0,1385.5654
740,F_546,546,0,1386.0464
773,F_588,588,0,1388.0281
1817,L_585,585,1,1388.1090
766,F_580,580,0,1389.9320
790,F_609,609,0,1393.1624
776,F_591,591,0,1393.1862
783,F_598,598,0,1393.1862
762,F_575,575,0,1394.3601
787,F_605,605,0,1396.0881
755,F_566,566,0,1402.3000
782,F_597,597,0,1402.4542
1787,L_547,547,1,1402.4542
1794,L_555,555,1,1402.4542
1822,L_591,591,1,1402.4542
789,F_607,607,0,1402.4557
1753,L_492,492,1,1402.4557
1809,L_576,576,1,1402.4557
772,F_586,586,0,1402.4732
1825,L_594,594,1,1402.4732
1842,L_617,617,1,1402.4732
1801,L_566,566,1,1402.6013
786,F_602,602,0,1403.1514
721,F_515,515,0,1403.1790
768,F_582,582,0,1403.1790
788,F_606,606,0,1403.1790
795,F_616,616,0,1403.1790
1815,L_583,583,1,1403.1790
1818,L_586,586,1,1403.1790
785,F_600,600,0,1411.6915
816,F_647,647,0,1411.6915
794,F_615,615,0,1414.0199
731,F_532,532,0,1415.2046
781,F_596,596,0,1415.2046
792,F_612,612,0,1415.2046
800,F_622,622,0,1415.2046
797,F_619,619,0,1416.0072
793,F_613,613,0,1416.0546
791,F_611,611,0,1418.7800
1830,L_599,599,1,1418.8400
1771,L_523,523,1,1419.0871
1779,L_534,534,1,1419.0871
775,F_590,590,0,1419.2732
1839,L_613,613,1,1419.2732
756,F_568,568,0,1419.2955
1846,L_622,622,1,1419.2955
806,F_635,635,0,1419.9564
1767,L_515,515,1,1420.1263
1821,L_590,590,1,1420.1263
823,F_656,656,0,1420.1576
1715,L_438,438,1,1420.1576
805,F_631,631,0,1420.1855
1777,L_532,532,1,1420.1855
1831,L_600,600,1,1420.1855
1835,L_607,607,1,1420.1855
693,F_471,471,0,1421.3660
809,F_639,639,0,1421.3660
1802,L_568,568,1,1421.3660
1819,L_588,588,1,1421.3660
749,F_560,560,0,1443.6623
750,F_561,561,0,1443.6623
759,F_571,571,0,1443.6623
820,F_651,651,0,1443.6623
1791,L_551,551,1,1443.6623
802,F_625,625,0,1444.0631
819,F_650,650,0,1444.0631
821,F_653,653,0,1444.0631
799,F_620,620,0,1444.3677
801,F_624,624,0,1444.3677
812,F_641,641,0,1444.3677
817,F_648,648,0,1444.3677
1845,L_620,620,1,1445.1631
1796,L_561,561,1,1445.4430
835,F_673,673,0,1445.4843
1855,L_639,639,1,1445.4843
1866,L_651,651,1,1445.4843
1628,L_303,303,1,1446.8000
